time,deviceId,battery,connected,active,signalQuality,signalNoise,heartbeatStaleness,willFailSoon
43.10,4,34.0000,1,1,94.8893,5.1107,0.0000,0
43.10,5,68.5000,0,0,97.0714,2.9286,24.0000,0
43.10,6,34.0000,1,1,96.1856,3.8144,0.0000,0
43.10,7,34.0000,1,1,97.9909,2.0091,0.0000,0
43.10,8,98.5000,0,0,95.0000,5.0000,43.1000,0
43.10,9,34.0000,1,1,92.0788,7.9212,0.0000,0
44.10,0,32.5000,1,1,100.0000,0.0000,0.0000,0
44.10,1,37.0000,0,0,99.2181,0.7819,4.0000,0
44.10,2,32.5000,1,1,100.0000,0.0000,0.0000,0
44.10,3,80.5000,0,0,88.5062,11.4938,33.0000,0
44.10,4,32.5000,1,1,95.2139,4.7861,0.0000,0
44.10,5,68.5000,0,0,97.0714,2.9286,25.0000,0
44.10,6,32.5000,1,1,94.5095,5.4905,0.0000,0
44.10,7,32.5000,1,1,97.9438,2.0562,0.0000,0
44.10,8,98.5000,0,0,95.0000,5.0000,44.1000,0
44.10,9,32.5000,1,1,91.7019,8.2981,0.0000,0
45.10,0,31.0000,1,1,98.7663,1.2337,0.0000,0
45.10,1,37.0000,0,0,99.2181,0.7819,5.0000,0
45.10,2,31.0000,1,1,98.1388,1.8612,0.0000,0
45.10,3,80.5000,0,0,88.5062,11.4938,34.0000,0
45.10,4,31.0000,1,1,93.4626,6.5374,0.0000,0
45.10,5,68.5000,0,0,97.0714,2.9286,26.0000,0
45.10,6,31.0000,1,1,94.8540,5.1460,0.0000,0
45.10,7,31.0000,1,1,99.1710,0.8290,0.0000,0
45.10,8,98.5000,0,0,95.0000,5.0000,45.1000,0
45.10,9,31.0000,1,1,93.3635,6.6365,0.0000,0
46.10,0,29.5000,1,1,98.8760,1.1240,0.0000,0
46.10,1,37.0000,0,0,99.2181,0.7819,6.0000,0
46.10,2,29.5000,1,1,96.4143,3.5857,0.0000,0
46.10,3,80.5000,0,0,88.5062,11.4938,35.0000,0
46.10,4,29.5000,1,1,93.3927,6.6073,0.0000,0
46.10,5,68.5000,0,0,97.0714,2.9286,27.0000,0
46.10,6,29.5000,1,1,95.5674,4.4326,0.0000,0
46.10,7,29.5000,1,1,99.5628,0.4372,0.0000,0
46.10,8,98.5000,0,0,95.0000,5.0000,46.1000,0
46.10,9,29.5000,1,1,91.7882,8.2118,0.0000,0
47.10,0,28.0000,1,1,97.1101,2.8899,0.0000,0
47.10,1,37.0000,0,0,99.2181,0.7819,7.0000,0
47.10,2,28.0000,1,1,96.3483,3.6517,0.0000,0
47.10,3,80.5000,0,0,88.5062,11.4938,36.0000,0
47.10,4,28.0000,1,1,94.3820,5.6180,0.0000,0
47.10,5,68.5000,0,0,97.0714,2.9286,28.0000,0
47.10,6,28.0000,1,1,97.2942,2.7058,0.0000,0
47.10,7,28.0000,1,1,100.0000,0.0000,0.0000,0
47.10,8,98.5000,0,0,95.0000,5.0000,47.1000,0
47.10,9,28.0000,1,1,92.3134,7.6866,0.0000,0
48.10,0,26.5000,1,1,97.9817,2.0183,0.0000,0
48.10,1,37.0000,0,0,99.2181,0.7819,8.0000,0
48.10,2,26.5000,1,1,96.9497,3.0503,0.0000,0
48.10,3,80.5000,0,0,88.5062,11.4938,37.0000,0
48.10,4,26.5000,1,1,93.8540,6.1460,0.0000,0
48.10,5,68.5000,0,0,97.0714,2.9286,29.0000,0
48.10,6,26.5000,1,1,96.0678,3.9322,0.0000,0
48.10,7,26.5000,1,1,98.9871,1.0129,0.0000,0
48.10,8,98.5000,0,0,95.0000,5.0000,48.1000,0
48.10,9,26.5000,1,1,90.5073,9.4927,0.0000,0
49.10,0,25.0000,1,1,99.1126,0.8874,0.0000,0
49.10,1,37.0000,0,0,99.2181,0.7819,9.0000,0
49.10,2,25.0000,1,1,98.3119,1.6881,0.0000,0
49.10,3,80.5000,0,0,88.5062,11.4938,38.0000,0
49.10,4,25.0000,1,1,94.5647,5.4353,0.0000,0
49.10,5,68.5000,0,0,97.0714,2.9286,30.0000,0
49.10,6,25.0000,1,1,95.3900,4.6100,0.0000,0
49.10,7,25.0000,1,1,100.0000,0.0000,0.0000,0
49.10,8,98.5000,0,0,95.0000,5.0000,49.1000,0
49.10,9,25.0000,1,1,90.4784,9.5216,0.0000,0
50.10,0,23.5000,1,1,98.2053,1.7947,0.0000,0
50.10,1,37.0000,0,0,99.2181,0.7819,10.0000,0
50.10,2,23.5000,1,1,99.3858,0.6142,0.0000,0
50.10,3,80.5000,0,0,88.5062,11.4938,39.0000,0
50.10,4,23.5000,1,1,96.0674,3.9326,0.0000,0
50.10,5,68.5000,0,0,97.0714,2.9286,31.0000,0
50.10,6,23.5000,1,1,95.4187,4.5813,0.0000,0
50.10,7,23.5000,1,1,99.6226,0.3774,0.0000,0
50.10,8,98.5000,0,0,95.0000,5.0000,50.1000,0
50.10,9,23.5000,1,1,91.2796,8.7204,0.0000,0
51.10,0,22.0000,1,1,99.6432,0.3568,0.0000,0
51.10,1,37.0000,0,0,99.2181,0.7819,11.0000,0
51.10,2,22.0000,1,1,98.0998,1.9002,0.0000,0
51.10,3,80.5000,0,0,88.5062,11.4938,40.0000,0
51.10,4,22.0000,1,1,95.6232,4.3768,0.0000,0
51.10,5,68.5000,0,0,97.0714,2.9286,32.0000,0
51.10,6,22.0000,1,1,94.3542,5.6458,0.0000,0
51.10,7,22.0000,1,1,98.4265,1.5735,0.0000,0
51.10,8,98.5000,0,0,95.0000,5.0000,51.1000,0
51.10,9,22.0000,1,1,90.7027,9.2973,0.0000,0
52.10,0,20.5000,1,1,99.7004,0.2996,0.0000,0
52.10,1,37.0000,0,0,99.2181,0.7819,12.0000,0
52.10,2,20.5000,1,1,97.6968,2.3032,0.0000,0
52.10,3,80.5000,0,0,88.5062,11.4938,41.0000,0
52.10,4,20.5000,1,1,97.5147,2.4853,0.0000,0
52.10,5,68.5000,0,0,97.0714,2.9286,33.0000,0
52.10,6,20.5000,1,1,96.2585,3.7415,0.0000,0
52.10,7,20.5000,1,1,99.9220,0.0780,0.0000,0
52.10,8,98.5000,0,0,95.0000,5.0000,52.1000,0
52.10,9,20.5000,1,1,90.0993,9.9007,0.0000,0
53.10,0,19.0000,1,1,100.0000,0.0000,0.0000,0
53.10,1,37.0000,0,0,99.2181,0.7819,13.0000,0
53.10,2,19.0000,1,1,96.8201,3.1799,0.0000,0
53.10,3,80.5000,0,0,88.5062,11.4938,42.0000,0
53.10,4,19.0000,1,1,98.6988,1.3012,0.0000,0
53.10,5,68.5000,0,0,97.0714,2.9286,34.0000,0
53.10,6,19.0000,1,1,96.3902,3.6098,0.0000,0
53.10,7,19.0000,1,1,100.0000,0.0000,0.0000,0
53.10,8,98.5000,0,0,95.0000,5.0000,53.1000,0
53.10,9,19.0000,1,1,89.7652,10.2348,0.0000,0
54.10,0,17.5000,1,1,98.6899,1.3101,0.0000,0
54.10,1,37.0000,0,0,99.2181,0.7819,14.0000,0
54.10,2,17.5000,1,1,97.0704,2.9296,0.0000,0
54.10,3,80.5000,0,0,88.5062,11.4938,43.0000,0
54.10,4,17.5000,1,1,99.5431,0.4569,0.0000,0
54.10,5,68.5000,0,0,97.0714,2.9286,35.0000,0
54.10,6,17.5000,1,1,94.4822,5.5178,0.0000,0
54.10,7,17.5000,1,1,100.0000,0.0000,0.0000,0
54.10,8,98.5000,0,0,95.0000,5.0000,54.1000,0
54.10,9,17.5000,1,1,90.7775,9.2225,0.0000,0
55.10,0,16.0000,1,1,100.0000,0.0000,0.0000,0
55.10,1,37.0000,0,0,99.2181,0.7819,15.0000,0
55.10,2,16.0000,1,1,96.2192,3.7808,0.0000,0
55.10,3,80.5000,0,0,88.5062,11.4938,44.0000,0
55.10,4,16.0000,1,1,99.3211,0.6789,0.0000,0
55.10,5,68.5000,0,0,97.0714,2.9286,36.0000,0
55.10,6,16.0000,1,1,92.6794,7.3206,0.0000,0
55.10,7,16.0000,1,1,100.0000,0.0000,0.0000,0
55.10,8,98.5000,0,0,95.0000,5.0000,55.1000,0
55.10,9,16.0000,1,1,91.8861,8.1139,0.0000,0
56.10,0,14.5000,1,1,98.1183,1.8817,0.0000,1
56.10,1,37.0000,0,0,99.2181,0.7819,16.0000,0
56.10,2,14.5000,1,1,95.2336,4.7664,0.0000,1
56.10,3,80.5000,0,0,88.5062,11.4938,45.0000,0
56.10,4,14.5000,1,1,99.0642,0.9358,0.0000,1
56.10,5,68.5000,0,0,97.0714,2.9286,37.0000,0
56.10,6,14.5000,1,1,91.4207,8.5793,0.0000,1
56.10,7,14.5000,1,1,100.0000,0.0000,0.0000,1
56.10,8,98.5000,0,0,95.0000,5.0000,56.1000,0
56.10,9,14.5000,1,1,90.4298,9.5702,0.0000,1
57.10,0,13.0000,1,1,96.6155,3.3845,0.0000,1
57.10,1,37.0000,0,0,99.2181,0.7819,17.0000,0
57.10,2,13.0000,1,1,96.7722,3.2278,0.0000,1
57.10,3,80.5000,0,0,88.5062,11.4938,46.0000,0
57.10,4,13.0000,1,1,97.5725,2.4275,0.0000,1
57.10,5,68.5000,0,0,97.0714,2.9286,38.0000,0
57.10,6,13.0000,1,1,90.0060,9.9940,0.0000,1
57.10,7,13.0000,1,1,99.7206,0.2794,0.0000,1
57.10,8,98.5000,0,0,95.0000,5.0000,57.1000,0
57.10,9,13.0000,1,1,92.2297,7.7703,0.0000,1
58.10,0,11.5000,1,1,98.0939,1.9061,0.0000,1
58.10,1,37.0000,0,0,99.2181,0.7819,18.0000,0
58.10,2,11.5000,1,1,94.9984,5.0016,0.0000,1
58.10,3,80.5000,0,0,88.5062,11.4938,47.0000,0
58.10,4,11.5000,1,1,96.3336,3.6664,0.0000,1
58.10,5,68.5000,0,0,97.0714,2.9286,39.0000,0
58.10,6,11.5000,1,1,88.0565,11.9435,0.0000,1
58.10,7,11.5000,1,1,99.7491,0.2509,0.0000,1
58.10,8,98.5000,0,0,95.0000,5.0000,58.1000,0
58.10,9,11.5000,1,1,93.9576,6.0424,0.0000,1
59.10,0,10.0000,1,1,98.7092,1.2908,0.0000,1
59.10,1,37.0000,0,0,99.2181,0.7819,19.0000,0
59.10,2,10.0000,1,1,93.0021,6.9979,0.0000,1
59.10,3,80.5000,0,0,88.5062,11.4938,48.0000,0
59.10,4,10.0000,1,1,95.3025,4.6975,0.0000,1
59.10,5,68.5000,0,0,97.0714,2.9286,40.0000,0
59.10,6,10.0000,1,1,87.5758,12.4242,0.0000,1
59.10,7,10.0000,1,1,100.0000,0.0000,0.0000,1
59.10,8,98.5000,0,0,95.0000,5.0000,59.1000,0
59.10,9,10.0000,1,1,93.8445,6.1555,0.0000,1
60.10,0,8.5000,1,1,99.0882,0.9118,0.0000,1
60.10,1,37.0000,0,0,99.2181,0.7819,20.0000,0
60.10,2,8.5000,1,1,91.1267,8.8733,0.0000,1
60.10,3,80.5000,0,0,88.5062,11.4938,49.0000,0
60.10,4,8.5000,1,1,94.2772,5.7228,0.0000,1
60.10,5,68.5000,0,0,97.0714,2.9286,41.0000,0
60.10,6,8.5000,1,1,89.0219,10.9781,0.0000,1
60.10,7,8.5000,1,1,99.1567,0.8433,0.0000,1
60.10,8,98.5000,0,0,95.0000,5.0000,60.1000,0
60.10,9,8.5000,1,1,94.6335,5.3665,0.0000,1
61.10,0,7.0000,1,1,100.0000,0.0000,0.0000,1
61.10,1,37.0000,0,0,99.2181,0.7819,21.0000,0
61.10,2,7.0000,1,1,91.4285,8.5715,0.0000,1
61.10,3,80.5000,0,0,88.5062,11.4938,50.0000,0
61.10,4,7.0000,1,1,95.9499,4.0501,0.0000,1
61.10,5,68.5000,0,0,97.0714,2.9286,42.0000,0
61.10,6,7.0000,1,1,89.3803,10.6197,0.0000,1
61.10,7,7.0000,1,1,100.0000,0.0000,0.0000,1
61.10,8,98.5000,0,0,95.0000,5.0000,61.1000,0
61.10,9,7.0000,1,1,94.2035,5.7965,0.0000,1
62.10,0,5.5000,1,1,98.8937,1.1063,0.0000,1
62.10,1,37.0000,0,0,99.2181,0.7819,22.0000,0
62.10,2,5.5000,1,1,91.0777,8.9223,0.0000,1
62.10,3,80.5000,0,0,88.5062,11.4938,51.0000,0
62.10,4,5.5000,1,1,94.0407,5.9593,0.0000,1
62.10,5,68.5000,0,0,97.0714,2.9286,43.0000,0
62.10,6,5.5000,1,1,88.1536,11.8464,0.0000,1
62.10,7,5.5000,1,1,98.5376,1.4624,0.0000,1
62.10,8,98.5000,0,0,95.0000,5.0000,62.1000,0
62.10,9,5.5000,1,1,92.2984,7.7016,0.0000,1
63.10,0,4.0000,1,1,97.6687,2.3313,0.0000,1
63.10,1,37.0000,0,0,99.2181,0.7819,23.0000,0
63.10,2,4.0000,1,1,91.1365,8.8635,0.0000,1
63.10,3,80.5000,0,0,88.5062,11.4938,52.0000,0
63.10,4,4.0000,1,1,92.9514,7.0486,0.0000,1
63.10,5,68.5000,0,0,97.0714,2.9286,44.0000,0
63.10,6,4.0000,1,1,89.0342,10.9658,0.0000,1
63.10,7,4.0000,1,1,96.9919,3.0081,0.0000,1
63.10,8,98.5000,0,0,95.0000,5.0000,63.1000,0
63.10,9,4.0000,1,1,93.8969,6.1031,0.0000,1
64.10,0,2.5000,1,1,95.6999,4.3001,0.0000,1
64.10,1,37.0000,0,0,99.2181,0.7819,24.0000,0
64.10,2,2.5000,1,1,89.2154,10.7846,0.0000,1
64.10,3,80.5000,0,0,88.5062,11.4938,53.0000,0
64.10,4,2.5000,1,1,91.8780,8.1220,0.0000,1
64.10,5,68.5000,0,0,97.0714,2.9286,45.0000,0
64.10,6,2.5000,1,1,88.8240,11.1760,0.0000,1
64.10,7,2.5000,1,1,96.4688,3.5312,0.0000,1
64.10,8,98.5000,0,0,95.0000,5.0000,64.1000,0
64.10,9,2.5000,1,1,92.3700,7.6300,0.0000,1
65.10,0,1.0000,1,1,96.2625,3.7375,0.0000,1
65.10,1,37.0000,0,0,99.2181,0.7819,25.0000,0
65.10,2,1.0000,1,1,88.6991,11.3009,0.0000,1
65.10,3,80.5000,0,0,88.5062,11.4938,54.0000,0
65.10,4,1.0000,1,1,92.9794,7.0206,0.0000,1
65.10,5,68.5000,0,0,97.0714,2.9286,46.0000,0
65.10,6,1.0000,1,1,90.6346,9.3654,0.0000,1
65.10,7,1.0000,1,1,95.6429,4.3571,0.0000,1
65.10,8,98.5000,0,0,95.0000,5.0000,65.1000,0
65.10,9,1.0000,1,1,93.3314,6.6686,0.0000,1
66.10,0,0.0000,0,0,96.2625,3.7375,1.0000,0
66.10,1,37.0000,0,0,99.2181,0.7819,26.0000,0
66.10,2,0.0000,0,0,88.6991,11.3009,1.0000,0
66.10,3,80.5000,0,0,88.5062,11.4938,55.0000,0
66.10,4,0.0000,0,0,92.9794,7.0206,1.0000,0
66.10,5,68.5000,0,0,97.0714,2.9286,47.0000,0
66.10,6,0.0000,0,0,90.6346,9.3654,1.0000,0
66.10,7,0.0000,0,0,95.6429,4.3571,1.0000,0
66.10,8,98.5000,0,0,95.0000,5.0000,66.1000,0
66.10,9,0.0000,0,0,93.3314,6.6686,1.0000,0
67.10,0,0.0000,0,0,96.2625,3.7375,2.0000,0
67.10,1,37.0000,0,0,99.2181,0.7819,27.0000,0
67.10,2,0.0000,0,0,88.6991,11.3009,2.0000,0
67.10,3,80.5000,0,0,88.5062,11.4938,56.0000,0
67.10,4,0.0000,0,0,92.9794,7.0206,2.0000,0
67.10,5,68.5000,0,0,97.0714,2.9286,48.0000,0
67.10,6,0.0000,0,0,90.6346,9.3654,2.0000,0
67.10,7,0.0000,0,0,95.6429,4.3571,2.0000,0
67.10,8,98.5000,0,0,95.0000,5.0000,67.1000,0
67.10,9,0.0000,0,0,93.3314,6.6686,2.0000,0
68.10,0,0.0000,0,0,96.2625,3.7375,3.0000,0
68.10,1,37.0000,0,0,99.2181,0.7819,28.0000,0
68.10,2,0.0000,0,0,88.6991,11.3009,3.0000,0
68.10,3,80.5000,0,0,88.5062,11.4938,57.0000,0
68.10,4,0.0000,0,0,92.9794,7.0206,3.0000,0
68.10,5,68.5000,0,0,97.0714,2.9286,49.0000,0
68.10,6,0.0000,0,0,90.6346,9.3654,3.0000,0
68.10,7,0.0000,0,0,95.6429,4.3571,3.0000,0
68.10,8,98.5000,0,0,95.0000,5.0000,68.1000,0
68.10,9,0.0000,0,0,93.3314,6.6686,3.0000,0
69.10,0,0.0000,0,0,96.2625,3.7375,4.0000,0
69.10,1,37.0000,0,0,99.2181,0.7819,29.0000,0
69.10,2,0.0000,0,0,88.6991,11.3009,4.0000,0
69.10,3,80.5000,0,0,88.5062,11.4938,58.0000,0
69.10,4,0.0000,0,0,92.9794,7.0206,4.0000,0
69.10,5,68.5000,0,0,97.0714,2.9286,50.0000,0
69.10,6,0.0000,0,0,90.6346,9.3654,4.0000,0
69.10,7,0.0000,0,0,95.6429,4.3571,4.0000,0
69.10,8,98.5000,0,0,95.0000,5.0000,69.1000,0
69.10,9,0.0000,0,0,93.3314,6.6686,4.0000,0
70.10,0,0.0000,0,0,96.2625,3.7375,5.0000,0
70.10,1,37.0000,0,0,99.2181,0.7819,30.0000,0
70.10,2,0.0000,0,0,88.6991,11.3009,5.0000,0
70.10,3,80.5000,0,0,88.5062,11.4938,59.0000,0
70.10,4,0.0000,0,0,92.9794,7.0206,5.0000,0
70.10,5,68.5000,0,0,97.0714,2.9286,51.0000,0
70.10,6,0.0000,0,0,90.6346,9.3654,5.0000,0
70.10,7,0.0000,0,0,95.6429,4.3571,5.0000,0
70.10,8,98.5000,0,0,95.0000,5.0000,70.1000,0
70.10,9,0.0000,0,0,93.3314,6.6686,5.0000,0
71.10,0,0.0000,0,0,96.2625,3.7375,6.0000,0
71.10,1,37.0000,0,0,99.2181,0.7819,31.0000,0
71.10,2,0.0000,0,0,88.6991,11.3009,6.0000,0
71.10,3,80.5000,0,0,88.5062,11.4938,60.0000,0
71.10,4,0.0000,0,0,92.9794,7.0206,6.0000,0
71.10,5,68.5000,0,0,97.0714,2.9286,52.0000,0
71.10,6,0.0000,0,0,90.6346,9.3654,6.0000,0
71.10,7,0.0000,0,0,95.6429,4.3571,6.0000,0
71.10,8,98.5000,0,0,95.0000,5.0000,71.1000,0
71.10,9,0.0000,0,0,93.3314,6.6686,6.0000,0
72.10,0,0.0000,0,0,96.2625,3.7375,7.0000,0
72.10,1,37.0000,0,0,99.2181,0.7819,32.0000,0
72.10,2,0.0000,0,0,88.6991,11.3009,7.0000,0
72.10,3,80.5000,0,0,88.5062,11.4938,61.0000,0
72.10,4,0.0000,0,0,92.9794,7.0206,7.0000,0
72.10,5,68.5000,0,0,97.0714,2.9286,53.0000,0
72.10,6,0.0000,0,0,90.6346,9.3654,7.0000,0
72.10,7,0.0000,0,0,95.6429,4.3571,7.0000,0
72.10,8,98.5000,0,0,95.0000,5.0000,72.1000,0
72.10,9,0.0000,0,0,93.3314,6.6686,7.0000,0
73.10,0,0.0000,0,0,96.2625,3.7375,8.0000,0
73.10,1,37.0000,0,0,99.2181,0.7819,33.0000,0
73.10,2,0.0000,0,0,88.6991,11.3009,8.0000,0
73.10,3,80.5000,0,0,88.5062,11.4938,62.0000,0
73.10,4,0.0000,0,0,92.9794,7.0206,8.0000,0
73.10,5,68.5000,0,0,97.0714,2.9286,54.0000,0
73.10,6,0.0000,0,0,90.6346,9.3654,8.0000,0
73.10,7,0.0000,0,0,95.6429,4.3571,8.0000,0
73.10,8,98.5000,0,0,95.0000,5.0000,73.1000,0
73.10,9,0.0000,0,0,93.3314,6.6686,8.0000,0
74.10,0,0.0000,0,0,96.2625,3.7375,9.0000,0
74.10,1,37.0000,0,0,99.2181,0.7819,34.0000,0
74.10,2,0.0000,0,0,88.6991,11.3009,9.0000,0
74.10,3,80.5000,0,0,88.5062,11.4938,63.0000,0
74.10,4,0.0000,0,0,92.9794,7.0206,9.0000,0
74.10,5,68.5000,0,0,97.0714,2.9286,55.0000,0
74.10,6,0.0000,0,0,90.6346,9.3654,9.0000,0
74.10,7,0.0000,0,0,95.6429,4.3571,9.0000,0
74.10,8,98.5000,0,0,95.0000,5.0000,74.1000,0
74.10,9,0.0000,0,0,93.3314,6.6686,9.0000,0
75.10,0,0.0000,0,0,96.2625,3.7375,10.0000,0
75.10,1,37.0000,0,0,99.2181,0.7819,35.0000,0
75.10,2,0.0000,0,0,88.6991,11.3009,10.0000,0
75.10,3,80.5000,0,0,88.5062,11.4938,64.0000,0
75.10,4,0.0000,0,0,92.9794,7.0206,10.0000,0
75.10,5,68.5000,0,0,97.0714,2.9286,56.0000,0
75.10,6,0.0000,0,0,90.6346,9.3654,10.0000,0
75.10,7,0.0000,0,0,95.6429,4.3571,10.0000,0
75.10,8,98.5000,0,0,95.0000,5.0000,75.1000,0
75.10,9,0.0000,0,0,93.3314,6.6686,10.0000,0
76.10,0,0.0000,0,0,96.2625,3.7375,11.0000,0
76.10,1,37.0000,0,0,99.2181,0.7819,36.0000,0
76.10,2,0.0000,0,0,88.6991,11.3009,11.0000,0
76.10,3,80.5000,0,0,88.5062,11.4938,65.0000,0
76.10,4,0.0000,0,0,92.9794,7.0206,11.0000,0
76.10,5,68.5000,0,0,97.0714,2.9286,57.0000,0
76.10,6,0.0000,0,0,90.6346,9.3654,11.0000,0
76.10,7,0.0000,0,0,95.6429,4.3571,11.0000,0
76.10,8,98.5000,0,0,95.0000,5.0000,76.1000,0
76.10,9,0.0000,0,0,93.3314,6.6686,11.0000,0
77.10,0,0.0000,0,0,96.2625,3.7375,12.0000,0
77.10,1,37.0000,0,0,99.2181,0.7819,37.0000,0
77.10,2,0.0000,0,0,88.6991,11.3009,12.0000,0
77.10,3,80.5000,0,0,88.5062,11.4938,66.0000,0
77.10,4,0.0000,0,0,92.9794,7.0206,12.0000,0
77.10,5,68.5000,0,0,97.0714,2.9286,58.0000,0
77.10,6,0.0000,0,0,90.6346,9.3654,12.0000,0
77.10,7,0.0000,0,0,95.6429,4.3571,12.0000,0
77.10,8,98.5000,0,0,95.0000,5.0000,77.1000,0
77.10,9,0.0000,0,0,93.3314,6.6686,12.0000,0
78.10,0,0.0000,0,0,96.2625,3.7375,13.0000,0
78.10,1,37.0000,0,0,99.2181,0.7819,38.0000,0
78.10,2,0.0000,0,0,88.6991,11.3009,13.0000,0
78.10,3,80.5000,0,0,88.5062,11.4938,67.0000,0
78.10,4,0.0000,0,0,92.9794,7.0206,13.0000,0
78.10,5,68.5000,0,0,97.0714,2.9286,59.0000,0
78.10,6,0.0000,0,0,90.6346,9.3654,13.0000,0
78.10,7,0.0000,0,0,95.6429,4.3571,13.0000,0
78.10,8,98.5000,0,0,95.0000,5.0000,78.1000,0
78.10,9,0.0000,0,0,93.3314,6.6686,13.0000,0
79.10,0,0.0000,0,0,96.2625,3.7375,14.0000,0
79.10,1,37.0000,0,0,99.2181,0.7819,39.0000,0
79.10,2,0.0000,0,0,88.6991,11.3009,14.0000,0
79.10,3,80.5000,0,0,88.5062,11.4938,68.0000,0
79.10,4,0.0000,0,0,92.9794,7.0206,14.0000,0
79.10,5,68.5000,0,0,97.0714,2.9286,60.0000,0
79.10,6,0.0000,0,0,90.6346,9.3654,14.0000,0
79.10,7,0.0000,0,0,95.6429,4.3571,14.0000,0
79.10,8,98.5000,0,0,95.0000,5.0000,79.1000,0
79.10,9,0.0000,0,0,93.3314,6.6686,14.0000,0
80.10,0,0.0000,0,0,96.2625,3.7375,15.0000,0
80.10,1,37.0000,0,0,99.2181,0.7819,40.0000,0
80.10,2,0.0000,0,0,88.6991,11.3009,15.0000,0
80.10,3,80.5000,0,0,88.5062,11.4938,69.0000,0
80.10,4,0.0000,0,0,92.9794,7.0206,15.0000,0
80.10,5,68.5000,0,0,97.0714,2.9286,61.0000,0
80.10,6,0.0000,0,0,90.6346,9.3654,15.0000,0
80.10,7,0.0000,0,0,95.6429,4.3571,15.0000,0
80.10,8,98.5000,0,0,95.0000,5.0000,80.1000,0
80.10,9,0.0000,0,0,93.3314,6.6686,15.0000,0
81.10,0,0.0000,0,0,96.2625,3.7375,16.0000,0
81.10,1,37.0000,0,0,99.2181,0.7819,41.0000,0
81.10,2,0.0000,0,0,88.6991,11.3009,16.0000,0
81.10,3,80.5000,0,0,88.5062,11.4938,70.0000,0
81.10,4,0.0000,0,0,92.9794,7.0206,16.0000,0
81.10,5,68.5000,0,0,97.0714,2.9286,62.0000,0
81.10,6,0.0000,0,0,90.6346,9.3654,16.0000,0
81.10,7,0.0000,0,0,95.6429,4.3571,16.0000,0
81.10,8,98.5000,0,0,95.0000,5.0000,81.1000,0
81.10,9,0.0000,0,0,93.3314,6.6686,16.0000,0
82.10,0,0.0000,0,0,96.2625,3.7375,17.0000,0
82.10,1,37.0000,0,0,99.2181,0.7819,42.0000,0
82.10,2,0.0000,0,0,88.6991,11.3009,17.0000,0
82.10,3,80.5000,0,0,88.5062,11.4938,71.0000,0
82.10,4,0.0000,0,0,92.9794,7.0206,17.0000,0
82.10,5,68.5000,0,0,97.0714,2.9286,63.0000,0
82.10,6,0.0000,0,0,90.6346,9.3654,17.0000,0
82.10,7,0.0000,0,0,95.6429,4.3571,17.0000,0
82.10,8,98.5000,0,0,95.0000,5.0000,82.1000,0
82.10,9,0.0000,0,0,93.3314,6.6686,17.0000,0
83.10,0,0.0000,0,0,96.2625,3.7375,18.0000,0
83.10,1,37.0000,0,0,99.2181,0.7819,43.0000,0
83.10,2,0.0000,0,0,88.6991,11.3009,18.0000,0
83.10,3,80.5000,0,0,88.5062,11.4938,72.0000,0
83.10,4,0.0000,0,0,92.9794,7.0206,18.0000,0
83.10,5,68.5000,0,0,97.0714,2.9286,64.0000,0
83.10,6,0.0000,0,0,90.6346,9.3654,18.0000,0
83.10,7,0.0000,0,0,95.6429,4.3571,18.0000,0
83.10,8,98.5000,0,0,95.0000,5.0000,83.1000,0
83.10,9,0.0000,0,0,93.3314,6.6686,18.0000,0
84.10,0,0.0000,0,0,96.2625,3.7375,19.0000,0
84.10,1,37.0000,0,0,99.2181,0.7819,44.0000,0
84.10,2,0.0000,0,0,88.6991,11.3009,19.0000,0
84.10,3,80.5000,0,0,88.5062,11.4938,73.0000,0
84.10,4,0.0000,0,0,92.9794,7.0206,19.0000,0
84.10,5,68.5000,0,0,97.0714,2.9286,65.0000,0
84.10,6,0.0000,0,0,90.6346,9.3654,19.0000,0
84.10,7,0.0000,0,0,95.6429,4.3571,19.0000,0
84.10,8,98.5000,0,0,95.0000,5.0000,84.1000,0
84.10,9,0.0000,0,0,93.3314,6.6686,19.0000,0
85.10,0,0.0000,0,0,96.2625,3.7375,20.0000,0
85.10,1,37.0000,0,0,99.2181,0.7819,45.0000,0
85.10,2,0.0000,0,0,88.6991,11.3009,20.0000,0
85.10,3,80.5000,0,0,88.5062,11.4938,74.0000,0
85.10,4,0.0000,0,0,92.9794,7.0206,20.0000,0
85.10,5,68.5000,0,0,97.0714,2.9286,66.0000,0
85.10,6,0.0000,0,0,90.6346,9.3654,20.0000,0
85.10,7,0.0000,0,0,95.6429,4.3571,20.0000,0
85.10,8,98.5000,0,0,95.0000,5.0000,85.1000,0
85.10,9,0.0000,0,0,93.3314,6.6686,20.0000,0
86.10,0,0.0000,0,0,96.2625,3.7375,21.0000,0
86.10,1,37.0000,0,0,99.2181,0.7819,46.0000,0
86.10,2,0.0000,0,0,88.6991,11.3009,21.0000,0
86.10,3,80.5000,0,0,88.5062,11.4938,75.0000,0
86.10,4,0.0000,0,0,92.9794,7.0206,21.0000,0
86.10,5,68.5000,0,0,97.0714,2.9286,67.0000,0
86.10,6,0.0000,0,0,90.6346,9.3654,21.0000,0
86.10,7,0.0000,0,0,95.6429,4.3571,21.0000,0
86.10,8,98.5000,0,0,95.0000,5.0000,86.1000,0
86.10,9,0.0000,0,0,93.3314,6.6686,21.0000,0
